0.0,0,0
0.0001,0,0
0.0004,0,0
0.0009,0,0
0.0016,0,0
0.0025,0,0
0.0036,0,0
0.0049,0,0
0.0064,0,0
0.0081,0,0
0.01,5,3
0.0121,5,3
0.0144,5,3
0.0169,5,3
0.0196,5,3
0.0225,14,3
0.0256,14,3
0.0289,14,3
0.0324,14,3
0.0361,14,3
0.04,33,9
0.0441,33,9
0.0484,33,9
0.0529,43,9
0.0576,43,9
0.0625,43,9
0.0676,43,9
0.0729,99,33
0.0784,99,33
0.0841,129,45
0.09,129,45
0.0961,129,45
0.1024,211,159
0.1089,211,159
0.1156,277,351
0.1225,277,351
0.1296,314,411
0.1369,314,411
0.1444,401,786
0.1521,401,786
0.16,453,825
0.1681,453,825
0.1764,569,1065
0.1849,569,1065
0.1936,662,1245
0.2025,754,1497
0.2116,754,1497
0.2209,885,1884
0.2304,885,1884
0.2401,958,2166
0.25,1101,2394
0.2601,1101,2394
0.2704,1243,2715
0.2809,1416,3174
0.2916,1416,3174
0.3025,1582,3945
0.3136,1729,4542
0.3249,1873,5415
0.3364,1873,5415
0.3481,2085,6249
0.36,2233,7518
0.3721,2381,7782
0.3844,2507,8124
0.3969,2507,8124
0.4096,2646,8436
0.4225,2903,9522
0.4356,3080,10224
0.4489,3323,11730
0.4624,3461,12138
0.4761,3541,12660
0.49,3696,12942
0.5041,3904,13812
0.5184,3904,13812
0.5329,4390,16413
0.5476,4390,16413
0.5625,4550,16734
0.5776,4824,18750
0.5929,5026,19635
0.6084,5026,19635
0.6241,5214,20385
0.64,5302,20457
0.6561,5627,22446
0.6724,5774,22611
0.6889,5951,23964
0.7056,6042,24045
0.7225,6195,24846
0.7396,6384,24888
0.7569,6581,26265
0.7744,7218,27975
0.7921,7218,27975
0.81,7474,30522
0.8281,7474,30522
0.8464,7763,33030
0.8649,7933,34431
0.8836,7933,34431
0.9025,8168,36561
0.9216,8168,36561
0.9409,8267,37734
0.9604,8580,39870
0.9801,8580,39870
1.0,8763,41160
1.0201,8902,42747
1.0404,8902,42747
1.0609,9078,43689
1.0816,9078,43689
1.1025,9078,43689
1.1236,9163,44637
1.1449,9672,50145
1.1664,9868,51798
1.1881,9868,51798
1.21,10079,53874
1.2321,10544,59112
1.2544,10603,59556
1.2769,10603,59556
1.2996,10691,60759
1.3225,11027,64311
1.3456,11027,64311
1.3689,11027,64311
1.3924,11314,67611
1.4161,11512,69351
1.44,11684,71049
1.4641,11684,71049
1.4884,11772,72540
1.5129,12151,75870
1.5376,12339,77799
1.5625,12544,80886
1.5876,12990,85704
1.6129,12990,85704
1.6384,12990,85704
1.6641,12990,85704
1.69,13221,88644
1.7161,13413,90744
1.7424,13731,94482
1.7689,13861,96594
1.7956,13861,96594
1.8225,13861,96594
1.8496,14141,98862
1.8769,14238,99348
1.9044,14464,103167
1.9321,14464,103167
1.96,14714,105306
1.9881,14714,105306
2.0164,14834,106710
2.0449,14933,106878
2.0736,15345,111999
2.1025,15345,111999
2.1316,15345,111999
2.1609,15345,111999
2.1904,15345,111999
2.2201,15345,111999
2.25,15492,115110
2.2801,15667,117711
2.3104,15667,117711
2.3409,15667,117711
2.3716,15813,120435
2.4025,15942,122331
2.4336,16289,127050
2.4649,16444,129342
2.4964,16626,132054
2.5281,16964,137811
2.56,16964,137811
2.5921,17124,141261
2.6244,17669,150411
2.6569,17851,155709
2.6896,18024,160932
2.7225,18024,160932
2.7556,18024,160932
2.7889,18774,175725
2.8224,19146,182994
2.8561,19146,182994
2.89,19146,182994
2.9241,19146,182994
2.9584,19337,184998
2.9929,19959,198873
3.0276,19959,198873
3.0625,20169,205506
3.0976,20381,210369
3.1329,20543,212145
3.1684,20749,215844
3.2041,20749,215844
3.24,20749,215844
3.2761,20749,215844
3.3124,21002,222774
3.3489,21002,222774
3.3856,21002,222774
3.4225,21002,222774
3.4596,21002,222774
3.4969,21002,222774
3.5344,21002,222774
3.5721,21245,230451
3.61,21245,230451
3.6481,21245,230451
3.6864,21245,230451
3.7249,21245,230451
3.7636,21245,230451
3.8025,21245,230451
3.8416,21245,230451
3.8809,21245,230451
3.9204,21517,235458
3.9601,21814,245751
4.0,22101,254985
4.0401,22361,264960
4.0804,22361,264960
4.1209,22361,264960
4.1616,22361,264960
4.2025,22361,264960
4.2436,22361,264960
4.2849,22361,264960
4.3264,22361,264960
4.3681,22361,264960
4.41,22591,268272
4.4521,22591,268272
4.4944,22591,268272
4.5369,22591,268272
4.5796,22591,268272
4.6225,22591,268272
4.6656,22591,268272
4.7089,22591,268272
4.7524,22591,268272
4.7961,22591,268272
4.84,22591,268272
4.8841,22591,268272
4.9284,22952,280053
4.9729,22952,280053
5.0176,22952,280053
5.0625,22952,280053
5.1076,22952,280053
5.1529,22952,280053
5.1984,22952,280053
5.2441,22952,280053
5.29,23300,288186
5.3361,23300,288186
5.3824,23667,302157
5.4289,23667,302157
5.4756,23667,302157
5.5225,23667,302157
5.5696,23667,302157
5.6169,23667,302157
5.6644,23667,302157
5.7121,23667,302157
5.76,23667,302157
5.8081,23667,302157
5.8564,23667,302157
5.9049,24041,316971
5.9536,24041,316971
6.0025,24041,316971
6.0516,24385,329670
6.1009,24385,329670
6.1504,24385,329670
6.2001,24385,329670
6.25,24385,329670
6.3001,24385,329670
6.3504,24385,329670
6.4009,24385,329670
6.4516,24385,329670
6.5025,24385,329670
6.5536,24385,329670
6.6049,24385,329670
6.6564,24385,329670
6.7081,24385,329670
6.76,24385,329670
6.8121,24385,329670
6.8644,24385,329670
6.9169,24385,329670
6.9696,24385,329670
7.0225,24385,329670
7.0756,24385,329670
7.1289,24385,329670
7.1824,24385,329670
7.2361,24385,329670
7.29,24385,329670
7.3441,24385,329670
7.3984,24385,329670
7.4529,24385,329670
7.5076,24385,329670
7.5625,24385,329670
7.6176,24385,329670
7.6729,24385,329670
7.7284,24385,329670
7.7841,24385,329670
7.84,24385,329670
7.8961,24385,329670
7.9524,24385,329670
8.0089,24385,329670
8.0656,24385,329670
8.1225,24385,329670
8.1796,24385,329670
8.2369,24385,329670
8.2944,24385,329670
8.3521,24385,329670
8.41,24385,329670
8.4681,24385,329670
8.5264,24385,329670
8.5849,24385,329670
8.6436,24385,329670
8.7025,24385,329670
8.7616,24385,329670
8.8209,24385,329670
8.8804,24385,329670
8.9401,24385,329670
9.0,24385,329670
9.0601,24385,329670
9.1204,24385,329670
9.1809,24385,329670
9.2416,24385,329670
9.3025,24929,347700
9.3636,24929,347700
9.4249,24929,347700
9.4864,24929,347700
9.5481,24929,347700
9.61,24929,347700
9.6721,24929,347700
9.7344,24929,347700
9.7969,24929,347700
9.8596,24929,347700
9.9225,24929,347700
9.9856,24929,347700
10.0489,24929,347700
10.1124,24929,347700
10.1761,24929,347700
10.24,24929,347700
10.3041,24929,347700
10.3684,24929,347700
10.4329,24929,347700
10.4976,24929,347700
10.5625,24929,347700
10.6276,24929,347700
10.6929,24929,347700
10.7584,24929,347700
10.8241,24929,347700
10.89,24929,347700
10.9561,24929,347700
11.0224,24929,347700
11.0889,24929,347700
11.1556,24929,347700
11.2225,24929,347700
11.2896,24929,347700
11.3569,24929,347700
11.4244,24929,347700
11.4921,24929,347700
11.56,24929,347700
11.6281,24929,347700
11.6964,24929,347700
11.7649,24929,347700
11.8336,24929,347700
11.9025,24929,347700
11.9716,24929,347700
12.0409,24929,347700
12.1104,24929,347700
12.1801,24929,347700
12.25,24929,347700
12.3201,24929,347700
12.3904,24929,347700
12.4609,24929,347700
12.5316,24929,347700
12.6025,24929,347700
12.6736,24929,347700
12.7449,24929,347700
12.8164,24929,347700
12.8881,24929,347700
12.96,24929,347700
13.0321,24929,347700
13.1044,24929,347700
13.1769,24929,347700
13.2496,24929,347700
13.3225,24929,347700
13.3956,24929,347700
13.4689,24929,347700
13.5424,24929,347700
13.6161,24929,347700
13.69,24929,347700
13.7641,24929,347700
13.8384,24929,347700
13.9129,24929,347700
13.9876,24929,347700
14.0625,24929,347700
14.1376,24929,347700
14.2129,24929,347700
14.2884,24929,347700
14.3641,24929,347700
14.44,24929,347700
14.5161,24929,347700
14.5924,24929,347700
14.6689,24929,347700
14.7456,24929,347700
14.8225,24929,347700
14.8996,24929,347700
14.9769,24929,347700
15.0544,24929,347700
15.1321,24929,347700
15.21,24929,347700
15.2881,24929,347700
15.3664,24929,347700
15.4449,24929,347700
15.5236,24929,347700
15.6025,24929,347700
15.6816,24929,347700
15.7609,24929,347700
15.8404,24929,347700
15.9201,24929,347700
16.0,24929,347700
16.0801,24929,347700
16.1604,24929,347700
16.2409,24929,347700
16.3216,24929,347700
16.4025,24929,347700
16.4836,24929,347700
16.5649,24929,347700
16.6464,24929,347700
16.7281,24929,347700
16.81,24929,347700
16.8921,24929,347700
16.9744,24929,347700
17.0569,24929,347700
17.1396,24929,347700
17.2225,24929,347700
17.3056,24929,347700
17.3889,24929,347700
17.4724,24929,347700
17.5561,24929,347700
17.64,24929,347700
17.7241,24929,347700
17.8084,24929,347700
17.8929,24929,347700
17.9776,24929,347700
18.0625,24929,347700
18.1476,24929,347700
18.2329,24929,347700
18.3184,24929,347700
18.4041,24929,347700
18.49,24929,347700
18.5761,24929,347700
18.6624,24929,347700
18.7489,24929,347700
18.8356,24929,347700
18.9225,24929,347700
19.0096,24929,347700
19.0969,24929,347700
19.1844,24929,347700
19.2721,24929,347700
19.36,24929,347700
19.4481,24929,347700
19.5364,24929,347700
19.6249,24929,347700
19.7136,24929,347700
19.8025,24929,347700
19.8916,24929,347700
19.9809,24929,347700
20.0704,24929,347700
20.1601,24929,347700
20.25,24929,347700
20.3401,24929,347700
20.4304,24929,347700
20.5209,24929,347700
20.6116,24929,347700
20.7025,24929,347700
20.7936,24929,347700
20.8849,24929,347700
20.9764,24929,347700
21.0681,24929,347700
21.16,24929,347700
21.2521,24929,347700
21.3444,24929,347700
21.4369,24929,347700
21.5296,24929,347700
21.6225,24929,347700
21.7156,24929,347700
21.8089,24929,347700
21.9024,24929,347700
21.9961,24929,347700
22.09,24929,347700
22.1841,24929,347700
22.2784,24929,347700
22.3729,24929,347700
22.4676,24929,347700
22.5625,24929,347700
22.6576,24929,347700
22.7529,24929,347700
22.8484,24929,347700
22.9441,24929,347700
23.04,24929,347700
23.1361,24929,347700
23.2324,24929,347700
23.3289,24929,347700
23.4256,24929,347700
23.5225,24929,347700
23.6196,24929,347700
23.7169,24929,347700
23.8144,24929,347700
23.9121,24929,347700
24.01,24929,347700
24.1081,24929,347700
24.2064,24929,347700
24.3049,24929,347700
24.4036,24929,347700
24.5025,24929,347700
24.6016,24929,347700
24.7009,24929,347700
24.8004,24929,347700
24.9001,24929,347700
25.0,24929,347700
