0.0,0,0
0.0001,0,0
0.0004,0,0
0.0009,0,0
0.0016,0,0
0.0025,0,0
0.0036,0,0
0.0049,0,0
0.0064,0,0
0.0081,2,0
0.01,2,0
0.0121,2,0
0.0144,2,0
0.0169,2,0
0.0196,2,0
0.0225,2,0
0.0256,2,0
0.0289,2,0
0.0324,7,0
0.0361,7,0
0.04,7,0
0.0441,7,0
0.0484,7,0
0.0529,7,0
0.0576,7,0
0.0625,7,0
0.0676,7,0
0.0729,9,0
0.0784,10,0
0.0841,11,0
0.09,19,0
0.0961,22,0
0.1024,28,0
0.1089,54,6
0.1156,102,54
0.1225,202,330
0.1296,331,903
0.1369,490,1224
0.1444,619,1602
0.1521,989,3324
0.16,1590,5700
0.1681,2166,9162
0.1764,2751,12792
0.1849,3474,17235
0.1936,4347,22788
0.2025,5427,29571
0.2116,6735,38823
0.2209,8434,53361
0.2304,10560,79251
0.2401,13639,124707
0.25,16308,177618
0.2601,18420,225033
0.2704,20188,262698
0.2809,21165,282459
0.2916,21811,295593
0.3025,22942,320652
0.3136,23374,328170
0.3249,23787,334311
0.3364,24013,336753
0.3481,24379,343929
0.36,24408,344211
0.3721,24532,345486
0.3844,24632,346266
0.3969,24650,346308
0.4096,24780,347256
0.4225,24823,347409
0.4356,24835,347424
0.4489,24835,347424
0.4624,24835,347424
0.4761,24855,347481
0.49,24856,347481
0.5041,24869,347526
0.5184,24881,347526
0.5329,24881,347526
0.5476,24895,347607
0.5625,24895,347607
0.5776,24898,347610
0.5929,24912,347679
0.6084,24912,347679
0.6241,24912,347679
0.64,24912,347679
0.6561,24912,347679
0.6724,24912,347679
0.6889,24914,347679
0.7056,24914,347679
0.7225,24914,347679
0.7396,24914,347679
0.7569,24914,347679
0.7744,24914,347679
0.7921,24914,347679
0.81,24914,347679
0.8281,24914,347679
0.8464,24914,347679
0.8649,24914,347679
0.8836,24914,347679
0.9025,24914,347679
0.9216,24914,347679
0.9409,24914,347679
0.9604,24914,347679
0.9801,24914,347679
1.0,24929,347700
